collection_no,class_name,occurrence.genus_name,abund_value,abund_unit,collection.reference_no,epoch,stage,10_my_bin
44654,Bivalvia,Pleuromya,4,specimens,11667,Early/Lower Triassic,Induan,Triassic 1
44654,Bivalvia,Neoschizodus,1,specimens,11667,Early/Lower Triassic,Induan,Triassic 1
44654,Bivalvia,Unionites,87,specimens,11667,Early/Lower Triassic,Induan,Triassic 1
44655,Bivalvia,Eumorphotis,1,specimens,11667,Early/Lower Triassic,Induan,Triassic 1
44655,Bivalvia,Neoschizodus,6,specimens,11667,Early/Lower Triassic,Induan,Triassic 1
44655,Bivalvia,Unionites,28,specimens,11667,Early/Lower Triassic,Induan,Triassic 1
44655,Bivalvia,Promyalina,1,specimens,11667,Early/Lower Triassic,Induan,Triassic 1
44655,Bivalvia,Permophorus,2,specimens,11667,Early/Lower Triassic,Induan,Triassic 1
44655,Bivalvia,Bivalvia,24,specimens,11667,Early/Lower Triassic,Induan,Triassic 1
44656,Bivalvia,Eumorphotis,18,specimens,11667,Early/Lower Triassic,Induan,Triassic 1
44656,Bivalvia,Pleuromya,2,specimens,11667,Early/Lower Triassic,Induan,Triassic 1
44656,Bivalvia,Unionites,34,specimens,11667,Early/Lower Triassic,Induan,Triassic 1
44656,Bivalvia,Promyalina,1,specimens,11667,Early/Lower Triassic,Induan,Triassic 1
44821,Bivalvia,Bakevellia,1,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44821,Bivalvia,Claraia,2,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44821,Bivalvia,Eumorphotis,2,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44821,Bivalvia,Neoschizodus,7,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44821,Bivalvia,Permophorus,1,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44821,Bivalvia,Unionites,10,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44821,Lingulata,Lingula,1,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44821,Bivalvia,Bivalvia,112,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44828,Bivalvia,Bakevellia,8,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44828,Bivalvia,Myophoria,2,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44828,Bivalvia,Entolium,3,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44828,Bivalvia,Eumorphotis,1,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44828,Bivalvia,Neoschizodus,8,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44828,Bivalvia,Scythentolium,3,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44828,Bivalvia,Unionites,13,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44830,Bivalvia,Bakevellia,3,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44830,Bivalvia,Myophoria,1,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44830,Bivalvia,Entolium,5,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44830,Bivalvia,Eumorphotis,4,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44830,Bivalvia,Neoschizodus,1,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44830,Bivalvia,Promyalina,1,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44830,Bivalvia,Pectinoidea,16,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44830,Bivalvia,Unionites,64,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44830,Bivalvia,Bivalvia,12,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44830,Bivalvia,Eumorphotis,2,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44834,Bivalvia,Bakevellia,1,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44834,Bivalvia,Entolium,1,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44834,Bivalvia,Eumorphotis,23,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44834,Bivalvia,Scythentolium,4,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44834,Bivalvia,Pectinoidea,16,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
44834,Bivalvia,Bivalvia,1,specimens,11667,Early/Lower Triassic,Olenekian,Triassic 1
62969,Gastropoda,Chartronella,3,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62969,Rhynchonellata,Piarorhynchella,6,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62969,Rhynchonellata,Protogusarella,76,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62970,Bivalvia,Eumorphotis,2,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62970,Bivalvia,Promyalina,4,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62970,Rhynchonellata,Piarorhynchella,14,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62970,Rhynchonellata,Protogusarella,17,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62970,Bivalvia,Bakevellia,3,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62970,Bivalvia,Permophorus,4,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62970,Bivalvia,Leptochondria,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62970,Bivalvia,Leptochondria,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62970,Bivalvia,Bivalvia,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62970,Bivalvia,Eumorphotis,7,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62970,Bivalvia,Bakevellia,3,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62970,Bivalvia,Myoconcha,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62971,Gastropoda,Abrekopsis,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62971,Gastropoda,Chartronella,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62971,Gastropoda,Coelostylina,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62971,Gastropoda,Naticopsis,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62971,Bivalvia,Bivalvia,12,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62971,Bivalvia,Pterioida,3,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62971,Bivalvia,Bakevellia,15,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62971,Rhynchonellata,Protogusarella,14,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62971,Rhynchonellata,Piarorhynchella,24,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62971,Bivalvia,Promyalina,10,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62971,Bivalvia,Bakevellia,5,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62971,Bivalvia,Eumorphotis,3,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62971,Bivalvia,Promyalina,5,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Gastropoda,Naticopsis,50,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Bivalvia,Bivalvia,32,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Bivalvia,Hoernesia,2,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Bivalvia,Promyalina,5,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Bivalvia,Promyalina,3,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Bivalvia,Bakevellia,63,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Bivalvia,Promyalina,7,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Bivalvia,Promyalina,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Lingulata,Discinisca,2,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Bivalvia,Bakevellia,2,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Bivalvia,Neoschizodus,5,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Bivalvia,Unionites,8,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Bivalvia,Unionites,83,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Bivalvia,Eumorphotis,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Bivalvia,Pseudocorbula,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Bivalvia,Unionites,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62972,Bivalvia,Leptochondria,116,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Gastropoda,Naticopsis,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Myophoria,3,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Unionites,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Pseudomyoconcha,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Promyalina,12,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Bakevellia,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Rhynchonellata,Protogusarella,25,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Leptochondria,67,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Rhynchonellata,Piarorhynchella,3,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Bakevellia,2,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Pleuronectites,5,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Myophoria,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Leptochondria,11,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Pseudocorbula,23,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Promyalina,2,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Pleuromya,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Myoconcha,7,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Eumorphotis,98,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Trigonodus,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62974,Bivalvia,Trigonodus,3,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Bivalvia,Promyalina,53,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Bivalvia,Myophoria,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Bivalvia,Unionites,8,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Bivalvia,Leptochondria,17,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Bivalvia,Leptochondria,4,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Bivalvia,Promyalina,50,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Gastropoda,Coelostylina,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Gastropoda,Naticopsis,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Bivalvia,Bivalvia,4,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Bivalvia,Bakevellia,11,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Rhynchonellata,Rhynchonellida,10,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Rhynchonellata,Protogusarella,506,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Gastropoda,Naticopsis,5,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Rhynchonellata,Piarorhynchella,36,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Bivalvia,Leptochondria,4,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Bivalvia,Pseudocorbula,2,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Gastropoda,Gastropoda,3,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Bivalvia,Unionites,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Bivalvia,Promyalina,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Bivalvia,Leptochondria,15,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Bivalvia,Neoschizodus,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62977,Bivalvia,Eumorphotis,47,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62983,Bivalvia,Bivalvia,12,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62983,Bivalvia,Leptochondria,2,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62983,Bivalvia,Promyalina,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62983,Bivalvia,Promyalina,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62983,Bivalvia,Bakevellia,129,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62983,Rhynchonellata,Protogusarella,3,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62983,Bivalvia,Unionites,2,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62983,Bivalvia,Eumorphotis,2,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62983,Bivalvia,Leptochondria,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62983,Bivalvia,Pseudocorbula,119,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62983,Bivalvia,Arcomya,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62991,Bivalvia,Promyalina,3,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62991,Gastropoda,Naticopsis,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62991,Gastropoda,Worthenia,2,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62991,Gastropoda,Gastropoda,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62991,Bivalvia,Bakevellia,2,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62991,Bivalvia,Eumorphotis,3,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62991,Rhynchonellata,Protogusarella,5,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62991,Bivalvia,Permophorus,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62991,Bivalvia,Bivalvia,13,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62991,Bivalvia,Promyalina,5,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62991,Bivalvia,Leptochondria,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62991,Bivalvia,Leptochondria,2,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62991,Bivalvia,Unionites,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62993,Bivalvia,Permophorus,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62993,Rhynchonellata,Protogusarella,5,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62993,Bivalvia,Neoschizodus,2,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62993,Gastropoda,Chartronella,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
62993,Rhynchonellata,Piarorhynchella,188,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
62993,Bivalvia,Neoschizodus,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63005,Gastropoda,Coelostylina,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63005,Gastropoda,Gastropoda,10,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63005,Gastropoda,Naticopsis,3,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63005,Rhynchonellata,Protogusarella,27,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63005,Rhynchonellata,Piarorhynchella,16,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63005,Bivalvia,Bivalvia,5,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63005,Bivalvia,Leptochondria,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63005,Bivalvia,Bakevellia,4,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63006,Bivalvia,Bivalvia,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63006,Rhynchonellata,Protogusarella,22,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63006,Rhynchonellata,Piarorhynchella,19,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63006,Rhynchonellata,Protogusarella,4,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63006,Bivalvia,Leptochondria,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Gastropoda,Naticopsis,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Gastropoda,Worthenia,3,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Gastropoda,Gastropoda,2,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Gastropoda,Chartronella,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Bivalvia,Bivalvia,9,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Bivalvia,Entolium,3,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Rhynchonellata,Protogusarella,12,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Rhynchonellata,Piarorhynchella,5,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Bivalvia,Eumorphotis,2,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Bivalvia,Promyalina,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Bivalvia,Leptochondria,10,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Bivalvia,Permophorus,9,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Bivalvia,Pleuronectites,17,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Bivalvia,Modiolus,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Bivalvia,Myophoria,2,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Bivalvia,Bakevellia,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Bivalvia,Bakevellia,4,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63007,Bivalvia,Heminajas,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63008,Gastropoda,Gastropoda,4,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63008,Gastropoda,Naticopsis,2,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63008,Gastropoda,Naticopsis,4,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63008,Gastropoda,Coelostylina,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63008,Bivalvia,Pleuronectites,52,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63008,Bivalvia,Bakevellia,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63008,Rhynchonellata,Protogusarella,4,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63008,Bivalvia,Promyalina,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63008,Bivalvia,Permophorus,2,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63008,Bivalvia,Permophorus,3,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63008,Bivalvia,Pleuronectites,20,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63008,Bivalvia,Leptochondria,5,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63008,Bivalvia,Leptochondria,5,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63008,Bivalvia,Eumorphotis,8,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63008,Bivalvia,Bakevellia,20,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63008,Bivalvia,Myoconcha,18,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63009,Bivalvia,Bivalvia,2,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63009,Rhynchonellata,Protogusarella,143,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63009,Bivalvia,Pleuronectites,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63009,Bivalvia,Promyalina,4,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63009,Bivalvia,Bakevellia,2,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63009,Bivalvia,Eumorphotis,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63014,Bivalvia,Promyalina,5,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63014,Rhynchonellata,Protogusarella,6,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63014,Bivalvia,Promyalina,3,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63014,Bivalvia,Eumorphotis,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63014,Bivalvia,Leptochondria,2,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63014,Bivalvia,Bakevellia,10,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63014,Bivalvia,Unionites,3,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63014,Bivalvia,Bakevellia,4,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63014,Bivalvia,Leptochondria,12,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63033,Gastropoda,Coelostylina,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63033,Gastropoda,Chartronella,3,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63033,Bivalvia,Eumorphotis,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63033,Bivalvia,Promyalina,1,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63033,Rhynchonellata,Protogusarella,147,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63033,Rhynchonellata,Piarorhynchella,15,specimens,18152,Early/Lower Triassic,Olenekian,Triassic 1
63143,Gastropoda,Chartronella,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63143,Gastropoda,Abrekopsis,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
63143,Bivalvia,Chlamys,1,individuals,18152,Early/Lower Triassic,Olenekian,Triassic 1
